Station_ID,Station_Name,Date,precipitation_mm,temperature_mean_c,temperature_max_c,temperature_min_c,relative_humidity_pct,wind_speed_ms,cloud_cover_pct,solar_radiation_mjm2
SRB00001,Bezdan,2013-09-28,1.03,14.22,19.4,8.65,70.45,0.81,97.76,6.63
SRB00001,Bezdan,2013-09-29,16.0,11.41,13.02,10.19,87.42,2.83,99.72,2.27
SRB00001,Bezdan,2013-09-30,20.78,10.63,12.03,9.8,91.41,3.61,99.55,3.12
SRB00001,Bezdan,2013-10-01,1.6,10.92,14.4,6.81,81.78,2.17,97.96,4.26
SRB00001,Bezdan,2013-10-02,0.08,9.49,15.55,3.96,63.82,3.03,88.55,8.01
SRB00001,Bezdan,2013-10-03,0.0,6.03,12.74,0.2,54.12,2.27,41.97,13.33
SRB00001,Bezdan,2013-10-04,0.0,5.57,13.04,-1.25,56.53,1.6,0.93,16.95
SRB00001,Bezdan,2013-10-05,0.0,7.38,16.64,-0.76,54.81,2.19,54.56,15.21
SRB00001,Bezdan,2013-10-06,0.0,9.86,16.06,4.43,56.96,1.36,92.63,12.27
SRB00001,Bezdan,2013-10-07,0.0,12.3,19.67,5.7,55.82,1.74,65.05,12.66
SRB00001,Bezdan,2013-10-08,0.23,13.88,21.6,6.43,57.09,2.18,72.04,12.95
SRB00001,Bezdan,2013-10-09,2.98,13.26,16.89,10.37,82.4,0.73,99.37,4.64
SRB00001,Bezdan,2013-10-10,3.9,14.04,19.33,10.42,82.82,1.62,70.65,8.73
SRB00001,Bezdan,2013-10-11,1.04,16.36,24.44,10.95,76.75,2.53,68.06,9.56
SRB00001,Bezdan,2013-10-12,0.81,16.73,24.88,9.29,78.71,1.61,56.12,13.0
SRB00001,Bezdan,2013-10-13,0.39,15.97,21.89,11.5,82.13,1.38,69.73,10.07
SRB00001,Bezdan,2013-10-14,0.33,15.84,21.06,12.05,73.72,0.75,84.2,9.04
SRB00001,Bezdan,2013-10-15,0.76,15.74,21.39,11.25,76.69,2.12,73.03,11.41
SRB00001,Bezdan,2013-10-16,8.23,11.62,13.39,9.87,80.28,4.8,97.23,3.65
SRB00001,Bezdan,2013-10-17,3.12,12.09,18.32,7.44,71.37,4.56,57.49,7.31
SRB00001,Bezdan,2013-10-18,0.01,11.33,18.7,7.03,67.36,3.04,23.76,11.87
SRB00001,Bezdan,2013-10-19,0.0,10.75,18.21,4.87,71.01,1.6,17.22,13.04
SRB00001,Bezdan,2013-10-20,0.0,14.77,23.27,8.26,66.62,2.19,56.19,12.56
SRB00001,Bezdan,2013-10-21,0.09,16.11,21.48,13.12,85.79,2.54,83.74,8.98
SRB00001,Bezdan,2013-10-22,0.03,16.53,22.86,11.56,79.87,1.92,45.07,8.58
SRB00001,Bezdan,2013-10-23,0.0,18.31,26.41,12.56,69.0,1.83,34.46,11.62
SRB00001,Bezdan,2013-10-24,0.0,18.74,25.65,12.99,66.26,1.13,85.97,10.57
SRB00001,Bezdan,2013-10-25,0.0,17.99,25.17,12.32,64.22,0.81,24.34,11.28
SRB00001,Bezdan,2013-10-26,0.0,16.89,24.29,10.93,74.69,1.67,30.01,11.17
SRB00001,Bezdan,2013-10-27,0.01,16.33,23.58,10.5,78.6,2.22,23.9,11.29
SRB00001,Bezdan,2013-10-28,0.01,17.16,23.12,13.59,81.11,2.27,83.75,9.28
SRB00001,Bezdan,2013-10-29,0.0,16.92,24.07,12.48,74.26,2.75,6.55,10.94
SRB00001,Bezdan,2013-10-30,0.0,12.97,19.12,9.3,68.58,3.48,40.7,9.36
SRB00001,Bezdan,2013-10-31,0.0,10.9,17.43,6.42,66.98,2.05,94.75,4.95
SRB00001,Bezdan,2013-11-01,0.03,11.55,17.5,7.12,83.61,1.07,43.57,7.56
SRB00001,Bezdan,2013-11-02,0.9,13.21,20.47,7.26,84.14,2.61,80.61,8.32
SRB00001,Bezdan,2013-11-03,7.25,15.44,22.87,9.69,77.15,3.79,97.19,6.54
SRB00001,Bezdan,2013-11-04,0.95,12.02,16.62,8.18,78.76,2.33,99.12,6.32
SRB00001,Bezdan,2013-11-05,10.05,12.22,17.34,5.52,87.36,3.24,99.83,2.97
SRB00001,Bezdan,2013-11-06,0.5,8.11,15.48,3.25,75.06,2.15,71.09,8.23
SRB00001,Bezdan,2013-11-07,0.03,10.18,17.56,5.21,69.6,1.6,25.56,9.69
SRB00001,Bezdan,2013-11-08,0.03,12.17,19.82,7.29,74.3,1.51,16.69,8.48
SRB00001,Bezdan,2013-11-09,1.34,13.32,21.1,9.17,81.82,2.09,54.25,8.86
SRB00001,Bezdan,2013-11-10,2.05,10.66,15.45,7.05,87.22,2.26,90.46,4.61
SRB00001,Bezdan,2013-11-11,7.3,9.57,10.5,6.92,88.04,5.58,99.08,3.28
SRB00001,Bezdan,2013-11-12,0.24,8.55,12.53,5.47,82.72,2.46,91.8,2.47
SRB00001,Bezdan,2013-11-13,0.39,9.08,12.01,6.17,87.35,2.44,90.22,3.29
SRB00001,Bezdan,2013-11-14,0.39,6.79,9.48,5.26,84.13,1.89,96.33,1.86
SRB00001,Bezdan,2013-11-15,0.01,7.27,13.33,3.44,81.23,3.2,56.88,5.25
SRB00001,Bezdan,2013-11-16,0.0,6.34,11.91,1.46,79.36,1.27,14.89,7.77
SRB00001,Bezdan,2013-11-17,0.0,6.06,10.36,3.93,86.62,0.8,71.03,5.84
SRB00001,Bezdan,2013-11-18,0.02,4.69,9.33,2.17,91.95,1.95,77.98,4.78
SRB00001,Bezdan,2013-11-19,1.15,6.85,12.38,2.37,84.67,3.96,80.06,7.25
SRB00001,Bezdan,2013-11-20,0.55,9.78,15.73,5.77,85.11,3.99,83.43,3.95
SRB00001,Bezdan,2013-11-21,1.3,6.59,11.51,4.05,95.91,1.7,93.57,3.42
SRB00001,Bezdan,2013-11-22,0.29,6.77,12.43,4.01,88.93,2.26,86.72,5.13
SRB00001,Bezdan,2013-11-23,5.96,8.77,13.22,6.19,90.77,3.43,99.54,2.86
SRB00001,Bezdan,2013-11-24,1.36,8.04,12.47,5.34,90.19,1.74,96.18,3.14
SRB00001,Bezdan,2013-11-25,3.26,2.13,5.7,0.61,80.09,5.9,99.59,2.26
SRB00001,Bezdan,2013-11-26,1.09,1.1,3.5,-0.52,80.05,4.5,99.56,3.73
SRB00001,Bezdan,2013-11-27,1.02,0.28,3.27,-2.57,73.58,3.25,99.53,2.14
SRB00001,Bezdan,2013-11-28,0.02,-1.4,3.83,-4.16,79.37,1.79,51.27,5.79
SRB00001,Bezdan,2013-11-29,0.01,0.46,6.32,-2.6,82.73,2.8,77.91,4.25
SRB00001,Bezdan,2013-11-30,0.0,1.19,7.89,-1.99,79.01,1.62,70.65,6.4
SRB00001,Bezdan,2013-12-01,0.01,0.62,6.88,-2.73,87.88,1.92,39.32,6.01
SRB00001,Bezdan,2013-12-02,0.0,0.82,7.5,-2.52,90.16,2.06,38.22,5.63
SRB00001,Bezdan,2013-12-03,0.0,-1.48,4.2,-4.39,81.03,1.58,28.9,7.07
SRB00001,Bezdan,2013-12-04,0.0,-2.68,2.15,-5.11,80.61,1.37,61.62,5.05
SRB00001,Bezdan,2013-12-05,0.0,0.03,6.12,-3.08,85.55,2.43,62.64,4.62
SRB00001,Bezdan,2013-12-06,0.31,0.86,6.16,-1.0,83.9,2.51,93.05,1.7
SRB00001,Bezdan,2013-12-07,0.0,1.0,4.85,-1.23,68.94,4.46,62.35,4.48
SRB00001,Bezdan,2013-12-08,0.04,1.14,6.84,-1.7,80.81,2.06,73.75,3.8
SRB00001,Bezdan,2013-12-09,0.27,3.69,7.29,-0.74,88.08,4.13,90.9,4.25
SRB00001,Bezdan,2013-12-10,0.01,1.47,5.26,-3.71,79.44,2.72,43.18,2.92
SRB00001,Bezdan,2013-12-11,0.0,-1.78,2.36,-4.19,66.5,0.87,44.21,5.44
SRB00001,Bezdan,2013-12-12,0.01,-0.35,3.57,-3.43,68.14,0.68,11.88,5.92
SRB00001,Bezdan,2013-12-13,0.06,0.0,2.93,-1.54,81.08,0.85,14.41,6.6
SRB00001,Bezdan,2013-12-14,0.04,-1.95,0.88,-4.04,88.84,0.9,83.5,1.93
SRB00001,Bezdan,2013-12-15,0.13,-0.91,2.35,-2.41,91.74,2.06,89.76,1.6
SRB00001,Bezdan,2013-12-16,0.05,-1.13,3.12,-2.4,92.72,1.14,89.25,2.67
SRB00001,Bezdan,2013-12-17,0.12,-0.8,1.44,-1.8,93.13,1.83,97.43,1.54
SRB00001,Bezdan,2013-12-18,0.13,-1.72,0.2,-2.83,90.96,1.67,99.05,1.41
SRB00001,Bezdan,2013-12-19,0.04,-2.46,1.31,-5.02,89.8,2.58,90.82,2.81
SRB00001,Bezdan,2013-12-20,0.06,-0.12,5.16,-2.76,95.38,2.08,67.59,4.44
SRB00001,Bezdan,2013-12-21,0.04,0.75,4.66,-1.24,94.04,1.9,60.3,3.71
SRB00001,Bezdan,2013-12-22,0.04,1.28,6.57,-0.88,95.07,2.14,47.43,5.38
SRB00001,Bezdan,2013-12-23,0.13,1.3,2.78,-0.17,97.35,1.33,52.1,4.86
SRB00001,Bezdan,2013-12-24,0.05,1.89,7.44,-0.31,94.66,1.94,7.25,6.45
SRB00001,Bezdan,2013-12-25,0.01,4.38,11.31,-0.2,91.65,3.51,52.46,5.47
SRB00001,Bezdan,2013-12-26,0.37,6.55,10.61,3.09,86.17,5.26,93.22,1.06
SRB00001,Bezdan,2013-12-27,0.41,6.49,11.67,2.71,88.56,2.65,90.22,4.35
SRB00001,Bezdan,2013-12-28,0.04,4.17,8.56,2.56,95.67,1.76,58.88,4.71
SRB00001,Bezdan,2013-12-29,0.07,4.21,8.83,2.7,95.36,1.51,78.19,4.14
SRB00001,Bezdan,2013-12-30,0.04,3.89,7.4,1.54,90.29,2.33,99.63,2.66
SRB00001,Bezdan,2013-12-31,0.06,2.28,5.77,-1.32,88.72,2.04,92.98,2.34
SRB00001,Bezdan,2014-01-01,0.05,1.64,5.28,-1.56,88.24,1.7,88.26,3.68
SRB00001,Bezdan,2014-01-02,0.03,2.97,8.02,0.45,88.32,2.51,50.04,5.09
SRB00001,Bezdan,2014-01-03,0.32,5.87,11.53,3.11,90.83,1.59,76.25,3.61
SRB00001,Bezdan,2014-01-04,0.27,7.46,11.87,5.03,91.05,2.31,94.44,3.28
SRB00001,Bezdan,2014-01-05,1.17,8.98,12.44,6.16,92.19,2.46,99.5,3.52
SRB00001,Bezdan,2014-01-06,0.05,6.47,11.05,3.18,91.29,2.14,59.61,3.89
SRB00001,Bezdan,2014-01-07,0.08,5.66,8.37,3.73,95.46,1.95,91.7,3.05
SRB00001,Bezdan,2014-01-08,0.23,4.72,6.13,3.6,94.95,1.17,90.53,3.35
SRB00001,Bezdan,2014-01-09,0.21,3.97,5.13,2.8,93.67,1.95,96.49,3.04
SRB00001,Bezdan,2014-01-10,0.3,5.79,10.49,2.15,86.78,2.73,90.61,1.38
SRB00001,Bezdan,2014-01-11,0.04,5.57,10.99,1.95,94.89,1.81,60.12,6.23
SRB00001,Bezdan,2014-01-12,0.02,5.69,10.08,1.66,71.77,2.5,90.7,2.01
SRB00001,Bezdan,2014-01-13,0.02,2.61,8.75,-2.18,89.31,1.57,13.44,7.56
SRB00001,Bezdan,2014-01-14,1.21,4.98,9.5,1.71,83.1,3.05,97.17,6.58
SRB00001,Bezdan,2014-01-15,2.59,4.36,7.9,-0.47,89.7,2.32,88.61,2.51
SRB00001,Bezdan,2014-01-16,0.01,2.97,8.52,-0.78,86.78,2.15,44.25,7.43
SRB00001,Bezdan,2014-01-17,0.08,6.82,11.74,2.18,80.34,3.19,99.69,4.05
SRB00001,Bezdan,2014-01-18,0.9,9.42,15.08,6.7,81.2,2.15,99.1,5.34
SRB00001,Bezdan,2014-01-19,2.11,10.09,14.71,6.31,85.27,4.01,93.33,3.06
SRB00001,Bezdan,2014-01-20,0.22,9.66,15.45,6.56,84.07,2.91,86.66,6.65
SRB00001,Bezdan,2014-01-21,1.39,6.47,8.34,4.23,92.37,2.74,99.27,3.94
SRB00001,Bezdan,2014-01-22,0.02,2.35,6.94,-1.01,81.0,3.16,93.65,4.3
SRB00001,Bezdan,2014-01-23,0.53,0.84,4.21,-1.59,82.94,1.38,95.67,3.94
SRB00001,Bezdan,2014-01-24,9.32,-0.47,1.09,-1.86,85.72,5.42,99.9,2.32
SRB00001,Bezdan,2014-01-25,3.62,-3.35,-0.04,-9.68,80.72,4.07,98.41,2.22
SRB00001,Bezdan,2014-01-26,0.05,-8.01,-4.16,-11.51,83.19,1.54,91.4,3.09
SRB00001,Bezdan,2014-01-27,0.04,-6.45,-2.78,-9.46,88.17,1.8,94.13,3.01
SRB00001,Bezdan,2014-01-28,0.38,-4.11,-1.25,-5.83,88.18,1.56,95.29,2.09
SRB00001,Bezdan,2014-01-29,2.38,-4.28,-1.62,-8.16,89.88,2.23,86.73,1.99
SRB00001,Bezdan,2014-01-30,4.04,-4.28,0.5,-8.56,91.85,4.92,93.1,3.0
SRB00001,Bezdan,2014-01-31,4.07,-6.23,-2.71,-8.97,88.98,6.18,91.32,4.88
SRB00001,Bezdan,2014-02-01,2.19,-5.04,-1.91,-8.12,88.56,6.04,99.33,2.99
SRB00001,Bezdan,2014-02-02,4.36,-1.71,0.35,-3.73,91.14,6.26,99.62,3.92
SRB00001,Bezdan,2014-02-03,1.54,-3.65,0.63,-9.22,95.43,4.19,55.26,9.71
SRB00001,Bezdan,2014-02-04,2.58,-7.25,0.2,-11.64,96.4,2.64,41.01,8.26
SRB00001,Bezdan,2014-02-05,2.44,-4.36,0.94,-10.87,96.19,2.62,68.02,8.18
SRB00001,Bezdan,2014-02-06,1.69,-0.39,0.9,-2.14,95.56,1.29,97.55,5.55
SRB00001,Bezdan,2014-02-07,0.99,1.77,4.54,0.29,96.18,2.39,86.51,7.98
SRB00001,Bezdan,2014-02-08,2.98,3.94,8.17,2.14,96.04,1.56,99.27,3.56
SRB00001,Bezdan,2014-02-09,4.25,4.4,8.8,1.68,96.9,2.45,97.11,8.09
SRB00001,Bezdan,2014-02-10,0.68,3.79,8.66,-1.08,82.93,3.47,64.78,9.71
SRB00001,Bezdan,2014-02-11,0.74,8.09,15.32,4.01,88.12,3.46,84.31,6.53
SRB00001,Bezdan,2014-02-12,1.16,6.15,14.64,1.99,86.03,3.96,91.59,3.9
SRB00001,Bezdan,2014-02-13,0.06,4.0,10.62,-0.03,77.66,3.04,21.65,12.01
SRB00001,Bezdan,2014-02-14,6.01,3.63,8.86,-0.92,81.66,2.51,72.92,5.04
SRB00001,Bezdan,2014-02-15,0.0,3.85,11.13,-2.41,71.98,2.7,36.11,11.52
SRB00001,Bezdan,2014-02-16,0.32,9.24,16.92,2.52,78.11,2.47,49.32,11.56
SRB00001,Bezdan,2014-02-17,5.98,5.12,6.98,3.57,94.46,1.8,63.96,9.19
SRB00001,Bezdan,2014-02-18,0.46,5.06,9.15,2.14,94.22,1.19,84.6,5.59
SRB00001,Bezdan,2014-02-19,0.17,8.26,15.57,4.72,90.25,1.94,91.89,9.18
SRB00001,Bezdan,2014-02-20,2.02,6.19,9.91,3.92,87.66,1.81,97.94,3.9
SRB00001,Bezdan,2014-02-21,1.83,7.25,11.38,4.15,92.62,1.72,99.79,3.51
SRB00001,Bezdan,2014-02-22,6.01,7.45,9.52,6.06,93.18,1.66,99.75,3.22
SRB00001,Bezdan,2014-02-23,5.54,5.51,7.69,3.77,91.68,2.7,99.67,2.43
SRB00001,Bezdan,2014-02-24,0.15,5.63,11.2,1.76,86.09,1.63,84.69,6.24
SRB00001,Bezdan,2014-02-25,0.0,4.91,11.1,0.06,82.65,1.89,47.72,10.6
SRB00001,Bezdan,2014-02-26,0.0,4.91,12.66,-1.71,79.25,1.74,10.21,14.02
SRB00001,Bezdan,2014-02-27,0.09,6.08,11.9,1.33,77.78,1.39,85.32,9.02
SRB00001,Bezdan,2014-02-28,1.34,5.81,9.8,3.11,90.46,1.55,79.39,9.18
SRB00001,Bezdan,2014-03-01,0.03,6.72,13.78,-0.32,76.67,3.21,28.32,13.55
SRB00001,Bezdan,2014-03-02,1.11,6.18,10.16,3.22,83.53,2.88,99.78,6.12
SRB00001,Bezdan,2014-03-03,0.82,4.79,9.06,1.38,90.18,1.93,83.41,5.88
SRB00001,Bezdan,2014-03-04,0.07,5.78,11.59,0.44,84.92,3.08,54.95,11.65
SRB00001,Bezdan,2014-03-05,2.49,7.4,11.34,3.11,85.36,2.41,99.87,4.78
SRB00001,Bezdan,2014-03-06,1.89,8.18,13.04,5.0,81.56,3.84,99.83,5.3
SRB00001,Bezdan,2014-03-07,0.94,5.95,9.15,2.65,88.26,2.06,93.97,5.44
SRB00001,Bezdan,2014-03-08,1.1,7.26,13.49,2.88,83.99,2.85,57.14,10.95
SRB00001,Bezdan,2014-03-09,0.01,6.56,13.63,2.51,79.61,3.65,29.75,13.3
SRB00001,Bezdan,2014-03-10,0.0,5.72,11.25,1.49,75.34,2.2,78.57,9.73
SRB00001,Bezdan,2014-03-11,0.0,6.42,13.82,-1.26,59.71,1.94,33.86,16.97
SRB00001,Bezdan,2014-03-12,0.0,7.41,16.07,0.13,64.78,1.99,2.04,16.86
SRB00001,Bezdan,2014-03-13,0.0,7.82,15.13,-0.71,57.72,1.5,0.65,17.71
SRB00001,Bezdan,2014-03-14,0.0,9.7,17.01,3.01,53.32,1.22,0.2,15.9
SRB00001,Bezdan,2014-03-15,0.51,9.83,19.4,2.54,70.54,3.42,52.01,14.31
SRB00001,Bezdan,2014-03-16,0.52,10.38,16.54,4.73,72.6,4.97,82.51,9.93
SRB00001,Bezdan,2014-03-17,0.0,13.13,19.16,7.6,68.84,3.5,30.83,16.94
SRB00001,Bezdan,2014-03-18,0.0,12.65,19.28,6.89,67.86,1.38,30.19,17.98
SRB00001,Bezdan,2014-03-19,1.25,10.92,15.69,6.13,73.29,3.88,51.19,4.75
SRB00001,Bezdan,2014-03-20,0.0,10.66,18.2,4.03,68.84,1.9,11.24,18.82
SRB00001,Bezdan,2014-03-21,0.0,12.21,20.81,3.87,65.22,2.54,12.67,18.98
SRB00001,Bezdan,2014-03-22,0.02,13.12,20.9,5.93,68.5,2.76,33.3,18.04
SRB00001,Bezdan,2014-03-23,0.2,12.68,19.82,7.19,73.44,3.15,81.85,12.35
SRB00001,Bezdan,2014-03-24,4.0,8.33,10.51,4.74,84.65,1.81,94.97,5.11
SRB00001,Bezdan,2014-03-25,0.14,6.58,11.84,2.87,69.93,2.4,32.54,15.01
SRB00001,Bezdan,2014-03-26,0.0,7.67,13.85,2.83,67.19,2.43,80.82,16.53
SRB00001,Bezdan,2014-03-27,0.19,9.84,15.4,3.66,71.47,3.26,77.01,14.97
SRB00001,Bezdan,2014-03-28,2.18,11.55,17.09,6.29,70.51,2.51,74.67,11.53
SRB00001,Bezdan,2014-03-29,0.0,12.5,19.23,4.3,63.2,1.91,5.56,19.75
SRB00001,Bezdan,2014-03-30,0.0,13.48,19.74,8.0,50.87,1.2,0.14,20.99
SRB00001,Bezdan,2014-03-31,0.0,13.38,21.7,6.26,56.98,1.82,50.42,18.62
SRB00001,Bezdan,2014-04-01,0.0,12.64,19.39,6.32,63.65,2.28,88.44,15.63
SRB00001,Bezdan,2014-04-02,0.24,11.8,17.95,7.12,70.06,1.15,51.59,16.31
SRB00001,Bezdan,2014-04-03,0.02,13.83,21.13,6.0,71.34,2.2,62.19,18.02
SRB00001,Bezdan,2014-04-04,0.01,15.8,22.6,8.99,63.56,1.88,81.16,18.04
SRB00001,Bezdan,2014-04-05,1.01,13.63,16.09,10.92,76.87,3.95,98.78,10.13
SRB00001,Bezdan,2014-04-06,0.1,13.05,18.52,9.0,69.31,1.99,94.99,15.04
SRB00001,Bezdan,2014-04-07,0.02,14.48,20.51,8.77,66.27,1.92,47.46,17.54
SRB00001,Bezdan,2014-04-08,0.11,15.94,23.46,7.67,60.71,1.68,43.3,21.13
SRB00001,Bezdan,2014-04-09,2.19,11.42,15.11,5.27,61.94,4.8,73.89,8.49
SRB00001,Bezdan,2014-04-10,0.94,8.35,12.15,3.12,71.28,3.31,55.52,14.65
SRB00001,Bezdan,2014-04-11,0.46,9.32,15.1,4.26,67.71,2.6,76.3,14.52
SRB00001,Bezdan,2014-04-12,0.01,10.23,17.02,2.82,61.76,1.57,56.05,16.87
SRB00001,Bezdan,2014-04-13,0.01,11.6,18.88,3.63,64.12,1.79,53.06,18.74
SRB00001,Bezdan,2014-04-14,9.76,12.52,19.93,6.0,71.67,2.83,67.73,19.54
SRB00001,Bezdan,2014-04-15,0.34,8.17,10.97,4.39,65.39,4.45,68.17,16.45
SRB00001,Bezdan,2014-04-16,1.76,8.38,12.66,2.97,68.25,5.39,78.18,12.83
SRB00001,Bezdan,2014-04-17,7.3,7.91,11.31,5.67,83.01,4.27,98.69,4.68
SRB00001,Bezdan,2014-04-18,0.16,12.69,19.2,6.21,72.06,2.7,95.11,13.36
SRB00001,Bezdan,2014-04-19,2.79,12.51,18.85,8.27,79.37,2.58,95.89,12.18
SRB00001,Bezdan,2014-04-20,3.26,11.7,15.66,8.28,83.61,1.64,91.4,13.43
SRB00001,Bezdan,2014-04-21,0.94,14.73,21.95,8.47,76.41,1.86,60.44,20.49
SRB00001,Bezdan,2014-04-22,4.11,15.86,20.4,11.57,76.02,1.21,62.04,19.05
SRB00001,Bezdan,2014-04-23,3.05,16.11,21.25,9.83,74.85,1.21,91.93,9.93
SRB00001,Bezdan,2014-04-24,3.98,15.72,19.71,12.26,81.14,2.03,99.79,5.93
SRB00001,Bezdan,2014-04-25,2.04,16.1,20.53,12.51,78.47,2.44,99.17,10.01
SRB00001,Bezdan,2014-04-26,0.04,15.71,21.83,10.48,68.66,3.05,83.76,16.94
SRB00001,Bezdan,2014-04-27,0.13,15.21,21.91,8.44,62.91,3.17,28.2,22.89
SRB00001,Bezdan,2014-04-28,1.28,15.57,20.32,9.16,67.0,2.2,79.32,18.24
SRB00001,Bezdan,2014-04-29,10.18,15.48,21.64,9.77,73.17,1.75,74.3,17.52
SRB00001,Bezdan,2014-04-30,5.08,15.84,20.85,9.43,70.52,1.55,84.09,16.79
SRB00001,Bezdan,2014-05-01,3.2,15.89,21.16,9.58,65.86,1.34,61.38,19.39
SRB00001,Bezdan,2014-05-02,2.34,15.94,21.5,9.71,70.17,1.83,63.55,19.23
SRB00001,Bezdan,2014-05-03,16.27,14.61,19.41,10.68,82.75,2.75,99.46,10.99
SRB00001,Bezdan,2014-05-04,21.35,9.83,13.48,7.08,80.19,5.77,97.7,5.06
SRB00001,Bezdan,2014-05-05,0.0,11.07,16.87,4.02,61.37,2.2,32.75,22.32
SRB00001,Bezdan,2014-05-06,0.0,12.74,18.91,6.09,62.05,1.93,13.68,27.83
SRB00001,Bezdan,2014-05-07,0.44,16.04,23.28,7.82,67.77,2.58,63.97,26.04
SRB00001,Bezdan,2014-05-08,1.48,14.53,19.41,10.65,73.56,2.33,66.07,16.43
SRB00001,Bezdan,2014-05-09,0.0,17.07,23.62,8.28,57.48,1.0,8.37,26.25
SRB00001,Bezdan,2014-05-10,0.04,17.55,23.26,10.86,58.97,2.3,35.72,22.39
SRB00001,Bezdan,2014-05-11,5.38,18.05,24.36,10.12,71.51,2.22,85.78,21.47
SRB00001,Bezdan,2014-05-12,2.23,13.22,17.85,7.49,65.48,2.66,70.32,20.07
SRB00001,Bezdan,2014-05-13,3.51,12.95,16.05,8.99,74.07,2.25,89.38,12.6
SRB00001,Bezdan,2014-05-14,15.93,11.05,14.03,9.05,83.26,6.95,99.66,3.93
SRB00001,Bezdan,2014-05-15,27.4,10.43,12.41,8.13,85.39,8.65,99.73,3.83
SRB00001,Bezdan,2014-05-16,13.29,12.27,14.92,9.86,88.76,2.57,99.88,6.97
SRB00001,Bezdan,2014-05-17,4.08,11.98,15.01,9.44,86.54,2.3,96.14,8.54
SRB00001,Bezdan,2014-05-18,0.41,13.4,17.77,7.85,78.84,1.77,62.03,20.35
SRB00001,Bezdan,2014-05-19,0.01,16.41,22.27,8.54,70.41,1.58,14.9,27.94
SRB00001,Bezdan,2014-05-20,0.03,18.85,24.26,12.04,63.93,1.03,21.02,25.58
SRB00001,Bezdan,2014-05-21,0.0,20.44,26.05,15.29,66.95,1.52,2.18,28.32
SRB00001,Bezdan,2014-05-22,0.0,20.67,27.22,13.24,69.51,2.29,19.44,28.16
SRB00001,Bezdan,2014-05-23,0.05,21.42,27.83,14.78,72.93,2.22,17.91,27.91
SRB00001,Bezdan,2014-05-24,1.42,21.04,26.48,15.7,73.19,1.22,68.13,21.02
SRB00001,Bezdan,2014-05-25,3.83,21.24,25.79,15.64,69.87,0.71,32.25,23.49
SRB00001,Bezdan,2014-05-26,1.8,20.87,26.1,16.08,71.86,1.25,45.02,24.14
SRB00001,Bezdan,2014-05-27,1.28,19.76,24.64,14.17,73.32,2.17,56.81,23.78
SRB00001,Bezdan,2014-05-28,0.66,16.9,21.75,11.68,72.08,2.55,34.54,23.36
SRB00001,Bezdan,2014-05-29,0.02,16.54,22.09,10.47,71.33,2.44,67.48,20.93
SRB00001,Bezdan,2014-05-30,0.16,13.85,17.85,9.78,69.62,3.89,91.91,18.21
SRB00001,Bezdan,2014-05-31,0.44,13.93,17.63,10.46,70.88,2.52,96.36,13.49
SRB00001,Bezdan,2014-06-01,2.92,15.12,19.64,9.35,72.76,2.2,93.64,14.61
SRB00001,Bezdan,2014-06-02,1.22,15.68,20.29,10.22,66.51,1.7,84.5,19.24
SRB00001,Bezdan,2014-06-03,0.2,17.45,22.72,11.25,56.83,1.1,40.71,24.24
SRB00001,Bezdan,2014-06-04,0.39,18.29,23.84,10.5,55.52,0.92,22.64,26.16
SRB00001,Bezdan,2014-06-05,0.02,20.13,26.14,13.3,55.97,1.34,30.3,26.7
SRB00001,Bezdan,2014-06-06,0.0,20.9,27.51,13.7,58.56,1.92,21.23,27.24
SRB00001,Bezdan,2014-06-07,0.0,22.47,29.58,14.08,48.06,1.49,5.36,29.01
SRB00001,Bezdan,2014-06-08,0.0,24.27,31.34,16.47,49.47,1.37,24.69,27.56
SRB00001,Bezdan,2014-06-09,0.0,26.14,33.06,17.41,47.5,1.33,20.54,28.67
SRB00001,Bezdan,2014-06-10,0.0,27.6,34.18,19.6,41.97,1.05,11.98,29.76
SRB00001,Bezdan,2014-06-11,0.09,27.39,33.41,19.45,50.4,1.51,53.76,27.13
SRB00001,Bezdan,2014-06-12,0.01,26.33,33.34,19.3,50.44,2.35,38.83,28.52
SRB00001,Bezdan,2014-06-13,1.3,24.01,28.7,18.66,55.48,2.06,70.88,18.87
SRB00001,Bezdan,2014-06-14,0.71,19.92,23.99,15.31,52.66,1.93,91.38,12.47
SRB00001,Bezdan,2014-06-15,0.02,19.7,25.38,12.61,50.63,2.29,66.95,24.45
SRB00001,Bezdan,2014-06-16,4.06,18.59,23.57,14.62,61.3,1.65,99.67,8.35
SRB00001,Bezdan,2014-06-17,2.84,17.49,20.38,13.66,70.95,2.05,88.43,6.57
SRB00001,Bezdan,2014-06-18,0.02,20.21,26.34,12.81,53.45,1.92,87.26,19.6
SRB00001,Bezdan,2014-06-19,0.01,21.36,28.15,13.84,44.75,2.41,50.13,23.47
SRB00001,Bezdan,2014-06-20,1.18,19.53,24.31,15.27,54.98,3.72,74.53,23.49
SRB00001,Bezdan,2014-06-21,0.01,18.22,24.2,11.93,51.55,2.84,39.4,23.99
SRB00001,Bezdan,2014-06-22,0.0,21.53,27.99,12.59,47.32,1.62,28.89,28.19
SRB00001,Bezdan,2014-06-23,1.34,22.89,26.87,16.43,61.35,1.71,56.62,22.92
SRB00001,Bezdan,2014-06-24,5.74,21.31,24.89,17.28,73.67,2.2,90.45,17.0
