Date,station_id,name,Satellite,Blue,Green,Red,NIR,SWIR1,SWIR2,RedEdge1,RedEdge2,RedEdge3,station_name
2019-07-08,5378500,Winona,Landsat-8,0.0103475,0.0298724999999999,0.0216774999999999,0.0859725,0.0429624999999999,0.024125,,,,winona
2019-07-11,5288500,Brooklyn_Park,Sentinel-2,0.0259,0.0376,0.0209,0.3308,0.1567,0.0686,0.0705,0.2847,0.3592,brooklynpark
2019-07-11,5331580,Hastings,Sentinel-2,0.0319,0.0402,0.03,0.3136,0.1723,0.0963,0.0811,0.2676,0.3244,hastings
2019-07-11,5344500,Prescott,Sentinel-2,0.0994,0.1074,0.1172,0.2792,0.2509,0.1894,0.1454,0.2554,0.2945,prescott
2019-07-11,5331000,St_Paul,Sentinel-2,0.0944,0.121,0.118,0.2284,0.205,0.1473,0.1521,0.2209,0.2438,stpaul
2019-07-11,5288500,Brooklyn_Park,Sentinel-2,0.0229,0.0352,0.0186,0.334,0.1576,0.0686,0.069,0.2882,0.3641,brooklynpark
2019-07-11,5378500,Winona,Sentinel-2,0.0527,0.0594,0.0578,0.2422,0.1908,0.1402,0.0911,0.1923,0.2482,winona
2019-07-11,5378500,Winona,Sentinel-2,0.0487,0.0569,0.0563,0.2428,0.1912,0.1404,0.0901,0.1921,0.248,winona
2019-07-15,5331000,St_Paul,Landsat-8,0.0466749999999999,0.0805549999999999,0.0781625,0.2671975,0.17092,0.1020875,,,,stpaul
2019-07-15,5288500,Brooklyn_Park,Landsat-8,0.027645,0.0496449999999999,0.0353999999999999,0.3391099999999999,0.1510099999999999,0.070765,,,,brooklynpark
2019-07-21,5288500,Brooklyn_Park,Sentinel-2,0.0294,0.0417,0.0256,0.3528,0.1582,0.0742,0.0712,0.3005,0.3798,brooklynpark
2019-07-24,5331580,Hastings,Landsat-8,0.0328974999999999,0.0526975,0.040185,0.33482,0.1597825,0.0778875,,,,hastings
2019-07-24,5344500,Prescott,Landsat-8,0.0753575,0.1205399999999999,0.1297249999999999,0.2764375,0.2532825,0.199685,,,,prescott
2019-07-24,5378500,Winona,Landsat-8,0.0419724999999999,0.0724974999999999,0.0750549999999999,0.2261125,0.1848075,0.1332175,,,,winona
2019-07-24,5288500,Brooklyn_Park,Sentinel-2,0.0275,0.0345,0.0256,0.2952,0.1277,0.0573,0.0586,0.2422,0.3158,brooklynpark
2019-07-24,5331580,Hastings,Sentinel-2,0.358,0.3268,0.305,0.4872,0.4033,0.3321,0.3511,0.4278,0.4729,hastings
2019-07-24,5344500,Prescott,Sentinel-2,0.0832,0.1068,0.098,0.2302,0.2353,0.1901,0.1395,0.2351,0.2535,prescott
2019-07-24,5331000,St_Paul,Sentinel-2,0.0756,0.0862,0.083,0.2061,0.1714,0.1305,0.1393,0.2052,0.223,stpaul
2019-07-24,5288500,Brooklyn_Park,Sentinel-2,0.0253,0.0322,0.0236,0.2962,0.1277,0.0567,0.0568,0.2435,0.318,brooklynpark
2019-07-26,5288500,Brooklyn_Park,Sentinel-2,0.1448,0.1542,0.1578,0.31,0.2238,0.1423,0.1899,0.2958,0.3439,brooklynpark
2019-07-26,5331000,St_Paul,Sentinel-2,0.2186,0.1814,0.1546,0.3336,0.2359,0.1413,0.2005,0.251,0.2717,stpaul
2019-07-26,5288500,Brooklyn_Park,Sentinel-2,0.1516,0.16,0.165,0.3108,0.2276,0.1458,0.1994,0.3017,0.3454,brooklynpark
2019-07-29,5288500,Brooklyn_Park,Sentinel-2,0.0794,0.0932,0.0706,0.3721,0.194,0.1202,0.13,0.3119,0.3743,brooklynpark
2019-07-29,5331580,Hastings,Sentinel-2,0.0372,0.0364,0.028,0.2558,0.1634,0.0878,0.0692,0.2212,0.3475,hastings
2019-07-29,5344500,Prescott,Sentinel-2,0.2286,0.2038,0.1842,0.2722,0.1993,0.1583,0.1922,0.2227,0.2387,prescott
2019-07-29,5331000,St_Paul,Sentinel-2,0.0543,0.0506,0.056,0.07,0.0666,0.0445,0.0626,0.0851,0.0899,stpaul
2019-07-29,5288500,Brooklyn_Park,Sentinel-2,0.0826,0.0946,0.0714,0.3697,0.1938,0.1204,0.1311,0.3111,0.3726,brooklynpark
2019-07-31,5331580,Hastings,Landsat-8,0.03001,0.05663,0.0469775,0.3160099999999999,0.1446575,0.0782175,,,,hastings
2019-07-31,5331000,St_Paul,Landsat-8,0.04486,0.0672725,0.06389,0.24814,0.1468574999999999,0.0954599999999999,,,,stpaul
2019-07-31,5288500,Brooklyn_Park,Landsat-8,0.0317699999999999,0.0470599999999999,0.0375175,0.2840275,0.1149299999999999,0.0561349999999999,,,,brooklynpark
2019-07-31,5344500,Prescott,Landsat-8,0.076815,0.112565,0.1285974999999999,0.2408525,0.2178075,0.1728175,,,,prescott
2019-07-31,5288500,Brooklyn_Park,Sentinel-2,0.0298,0.0375,0.0234,0.3116,0.1444,0.0641,0.0682,0.2712,0.3684,brooklynpark
2019-07-31,5288500,Brooklyn_Park,Sentinel-2,0.0226,0.0314,0.0183,0.314,0.1444,0.0637,0.0648,0.2739,0.3738,brooklynpark
2019-08-02,5378500,Winona,Landsat-8,0.0460974999999999,0.0845699999999999,0.088695,0.288785,0.2262775,0.15541,,,,winona
2019-08-02,5378500,Winona,Landsat-8,0.0626525,0.0902899999999999,0.0936449999999999,0.2873,0.2260575,0.158765,,,,winona
2019-08-03,5288500,Brooklyn_Park,Sentinel-2,0.0278,0.0338,0.0268,0.173,0.0814,0.0448,0.0496,0.149,0.2054,brooklynpark
2019-08-03,5331580,Hastings,Sentinel-2,0.0385,0.0379,0.037,0.2094,0.1462,0.0803,0.0684,0.2232,0.3072,hastings
2019-08-03,5344500,Prescott,Sentinel-2,0.0903,0.1036,0.1104,0.1974,0.2291,0.1881,0.1313,0.2134,0.2345,prescott
2019-08-03,5288500,Brooklyn_Park,Sentinel-2,0.0254,0.0314,0.0249,0.171,0.081,0.0447,0.048,0.1473,0.2031,brooklynpark
2019-08-08,5288500,Brooklyn_Park,Sentinel-2,0.0137,0.0247,0.0149,0.2792,0.12,0.052,0.055,0.2367,0.3035,brooklynpark
2019-08-08,5331580,Hastings,Sentinel-2,0.0134,0.0272,0.0202,0.2198,0.1416,0.0703,0.0605,0.2171,0.2468,hastings
2019-08-08,5344500,Prescott,Sentinel-2,0.0648,0.0776,0.0874,0.2458,0.22,0.1674,0.113,0.1893,0.2289,prescott
2019-08-08,5331000,St_Paul,Sentinel-2,0.08,0.0944,0.0878,0.173,0.1698,0.1237,0.1201,0.1837,0.1962,stpaul
2019-08-08,5288500,Brooklyn_Park,Sentinel-2,0.0136,0.0242,0.0141,0.2792,0.1199,0.0519,0.0544,0.2375,0.3043,brooklynpark
2019-08-09,5331580,Hastings,Landsat-8,0.03133,0.0588024999999999,0.047885,0.337955,0.1553824999999999,0.0830299999999999,,,,hastings
2019-08-09,5378500,Winona,Landsat-8,0.03364,0.0629,0.0650175,0.1998225,0.14309,0.103655,,,,winona
2019-08-13,5288500,Brooklyn_Park,Sentinel-2,0.019,0.0277,0.0173,0.2521,0.1176,0.0513,0.0488,0.2125,0.2977,brooklynpark
2019-08-13,5331580,Hastings,Sentinel-2,0.0342,0.0412,0.0303,0.1946,0.1372,0.0714,0.0644,0.1767,0.2839,hastings
2019-08-13,5344500,Prescott,Sentinel-2,0.0734,0.0952,0.0894,0.2048,0.2035,0.1619,0.1251,0.1952,0.2186,prescott
2019-08-13,5331000,St_Paul,Sentinel-2,0.1182,0.1338,0.1308,0.26,0.2067,0.1513,0.173,0.2434,0.2849,stpaul
2019-08-13,5288500,Brooklyn_Park,Sentinel-2,0.0154,0.0244,0.0142,0.2535,0.1177,0.051,0.0459,0.2138,0.3019,brooklynpark
2019-08-15,5288500,Brooklyn_Park,Sentinel-2,0.0356,0.0446,0.0272,0.3252,0.1504,0.0667,0.0756,0.2965,0.3766,brooklynpark
2019-08-15,5331580,Hastings,Sentinel-2,0.5192,0.5244,0.5152,0.632,0.4498,0.2628,0.4478,0.4956,0.4939,hastings
2019-08-15,5344500,Prescott,Sentinel-2,0.0745,0.0984,0.1058,0.2575,0.2291,0.1701,0.1504,0.2344,0.2616,prescott
2019-08-15,5331000,St_Paul,Sentinel-2,0.117,0.121,0.1184,0.2128,0.1979,0.1397,0.1522,0.2138,0.2637,stpaul
2019-08-15,5288500,Brooklyn_Park,Sentinel-2,0.0322,0.0418,0.0247,0.328,0.1514,0.0668,0.0746,0.3005,0.3821,brooklynpark
2019-08-15,5378500,Winona,Sentinel-2,0.1374,0.137,0.1194,0.2147,0.1434,0.0955,0.1314,0.1762,0.1941,winona
2019-08-15,5378500,Winona,Sentinel-2,0.131,0.133,0.1172,0.2102,0.1432,0.0961,0.1304,0.1735,0.1894,winona
2019-08-16,5331580,Hastings,Landsat-8,0.0272874999999999,0.04244,0.0305324999999999,0.30897,0.1322825,0.0609474999999999,,,,hastings
2019-08-16,5331000,St_Paul,Landsat-8,0.039965,0.0609199999999999,0.05652,0.2350225,0.1375624999999999,0.083415,,,,stpaul
2019-08-16,5344500,Prescott,Landsat-8,0.0651824999999999,0.1027474999999999,0.1082475,0.2410999999999999,0.2223725,0.164815,,,,prescott
2019-08-18,5288500,Brooklyn_Park,Sentinel-2,0.0498,0.0704,0.0656,0.3046,0.1855,0.1252,0.1282,0.2869,0.3553,brooklynpark
2019-08-18,5331000,St_Paul,Sentinel-2,0.0718,0.058,0.0507,0.0501,0.0442,0.0249,0.0514,0.0635,0.0599,stpaul
2019-08-18,5288500,Brooklyn_Park,Sentinel-2,0.0384,0.0632,0.0611,0.3074,0.1881,0.1266,0.1288,0.2928,0.3624,brooklynpark
2019-08-23,5288500,Brooklyn_Park,Sentinel-2,0.0654,0.085,0.0803,0.338,0.1761,0.1057,0.1214,0.2817,0.3549,brooklynpark
2019-08-23,5331580,Hastings,Sentinel-2,0.0512,0.0544,0.0461,0.2984,0.1627,0.0912,0.0936,0.2657,0.3125,hastings
2019-08-23,5344500,Prescott,Sentinel-2,0.075,0.0867,0.0886,0.2412,0.2133,0.1693,0.1356,0.2307,0.2653,prescott
2019-08-23,5331000,St_Paul,Sentinel-2,0.0974,0.0944,0.0951,0.1924,0.1761,0.1291,0.1349,0.2119,0.2519,stpaul
2019-08-23,5288500,Brooklyn_Park,Sentinel-2,0.066,0.0853,0.0803,0.338,0.1767,0.1061,0.1224,0.284,0.357,brooklynpark
2019-08-25,5331580,Hastings,Landsat-8,0.0289375,0.0529999999999999,0.0399374999999999,0.3550325,0.1604149999999999,0.0755775,,,,hastings
2019-08-25,5288500,Brooklyn_Park,Sentinel-2,0.0403,0.0508,0.0336,0.362,0.1769,0.0792,0.089,0.3408,0.4179,brooklynpark
2019-08-25,5331580,Hastings,Sentinel-2,0.0304,0.0306,0.0259,0.2714,0.1663,0.0831,0.0698,0.2678,0.3402,hastings
2019-08-25,5344500,Prescott,Sentinel-2,0.091,0.1114,0.1072,0.2736,0.2326,0.157,0.145,0.283,0.2907,prescott
2019-08-25,5288500,Brooklyn_Park,Sentinel-2,0.0433,0.053,0.0357,0.3576,0.1759,0.0793,0.0909,0.3353,0.4082,brooklynpark
2019-08-28,5288500,Brooklyn_Park,Sentinel-2,0.0131,0.0251,0.0169,0.2498,0.1119,0.0511,0.0539,0.2294,0.2872,brooklynpark
2019-08-28,5331580,Hastings,Sentinel-2,0.0497,0.0952,0.1082,0.1886,0.2028,0.1871,0.1348,0.2316,0.276,hastings
2019-08-28,5344500,Prescott,Sentinel-2,0.0588,0.0775,0.0824,0.2424,0.1916,0.1287,0.1023,0.2127,0.2593,prescott
2019-08-28,5331000,St_Paul,Sentinel-2,0.109,0.1112,0.1072,0.2512,0.1956,0.1406,0.143,0.203,0.2296,stpaul
2019-08-28,5288500,Brooklyn_Park,Sentinel-2,0.0131,0.0247,0.0161,0.2491,0.1121,0.051,0.0534,0.2309,0.2887,brooklynpark
2019-08-30,5331580,Hastings,Sentinel-2,0.032,0.036,0.0312,0.2491,0.1587,0.0782,0.061,0.2081,0.2683,hastings
2019-08-30,5344500,Prescott,Sentinel-2,0.0954,0.1019,0.1166,0.2536,0.2343,0.1771,0.1554,0.2475,0.3087,prescott
2019-08-30,5331000,St_Paul,Sentinel-2,0.0852,0.089,0.086,0.2124,0.179,0.1307,0.1312,0.2081,0.2195,stpaul
2019-08-30,5378500,Winona,Sentinel-2,0.0421,0.042,0.0464,0.2302,0.1685,0.1099,0.0787,0.1685,0.2123,winona
2019-08-30,5378500,Winona,Sentinel-2,0.0397,0.0408,0.0458,0.2294,0.1687,0.11,0.0784,0.1683,0.2122,winona
2019-09-02,5288500,Brooklyn_Park,Sentinel-2,0.0376,0.0448,0.0374,0.1644,0.0934,0.0543,0.0644,0.1558,0.2111,brooklynpark
2019-09-02,5331580,Hastings,Sentinel-2,0.1212,0.1242,0.1056,0.3524,0.2219,0.1343,0.1326,0.2855,0.361,hastings
2019-09-02,5344500,Prescott,Sentinel-2,0.2736,0.2766,0.269,0.3796,0.3371,0.2762,0.2949,0.3439,0.3721,prescott
2019-09-02,5331000,St_Paul,Sentinel-2,0.1834,0.1948,0.197,0.3284,0.2947,0.2324,0.2324,0.3076,0.3432,stpaul
2019-09-02,5288500,Brooklyn_Park,Sentinel-2,0.0308,0.0394,0.0332,0.1608,0.0937,0.0556,0.0624,0.1551,0.21,brooklynpark
2019-09-04,5288500,Brooklyn_Park,Sentinel-2,0.018,0.0307,0.0153,0.2764,0.1424,0.0603,0.0655,0.2816,0.3271,brooklynpark
2019-09-04,5331580,Hastings,Sentinel-2,0.0215,0.0212,0.0124,0.1042,0.0437,0.0229,0.0279,0.0855,0.1084,hastings
2019-09-04,5344500,Prescott,Sentinel-2,0.3728,0.374,0.3748,0.5052,0.459,0.4304,0.4321,0.4818,0.5011,prescott
2019-09-04,5288500,Brooklyn_Park,Sentinel-2,0.0166,0.0292,0.0141,0.2752,0.1421,0.06,0.0645,0.2818,0.3273,brooklynpark
2019-09-10,5378500,Winona,Landsat-8,0.0258299999999999,0.0487374999999999,0.045575,0.1895925,0.1226849999999999,0.077475,,,,winona
2019-09-14,5288500,Brooklyn_Park,Sentinel-2,0.0888,0.0984,0.0922,0.2022,0.1034,0.0716,0.0858,0.163,0.1856,brooklynpark
2019-09-14,5331580,Hastings,Sentinel-2,0.4272,0.4068,0.3472,0.4764,0.3864,0.4029,0.3801,0.4261,0.4579,hastings
2019-09-14,5331000,St_Paul,Sentinel-2,0.0875,0.091,0.1262,0.1626,0.1698,0.1297,0.1485,0.2069,0.2294,stpaul
2019-09-14,5288500,Brooklyn_Park,Sentinel-2,0.0919,0.1001,0.093,0.2004,0.1043,0.0733,0.0917,0.1658,0.1862,brooklynpark
2019-09-17,5288500,Brooklyn_Park,Landsat-8,0.0332,0.0595999999999999,0.05058,0.2884275,0.14177,0.078905,,,,brooklynpark
2019-09-17,5288500,Brooklyn_Park,Sentinel-2,0.0045,0.0126,0.0085,0.0998,0.0485,0.0263,0.0309,0.1038,0.1251,brooklynpark
2019-09-17,5331000,St_Paul,Sentinel-2,0.0686,0.075,0.0672,0.1383,0.1065,0.0697,0.096,0.1411,0.1579,stpaul
2019-09-17,5288500,Brooklyn_Park,Sentinel-2,0.0123,0.0186,0.0123,0.1008,0.0491,0.0267,0.0345,0.1052,0.1259,brooklynpark
2019-09-19,5288500,Brooklyn_Park,Sentinel-2,0.0091,0.0261,0.0156,0.2162,0.1253,0.0568,0.0584,0.2105,0.2961,brooklynpark
2019-09-19,5288500,Brooklyn_Park,Sentinel-2,0.0102,0.0268,0.0161,0.2156,0.1249,0.0568,0.0585,0.2099,0.2944,brooklynpark
2019-09-19,5288500,Brooklyn_Park,Sentinel-2,0.011,0.0273,0.0165,0.2156,0.1251,0.0568,0.0592,0.2099,0.295,brooklynpark
2019-09-19,5344500,Prescott,Sentinel-2,0.0748,0.0916,0.0894,0.1972,0.1892,0.1384,0.1288,0.2096,0.2199,prescott
2019-09-19,5331000,St_Paul,Sentinel-2,0.055,0.0628,0.059,0.167,0.1402,0.1002,0.1122,0.1679,0.1801,stpaul
2019-09-19,5288500,Brooklyn_Park,Sentinel-2,0.013,0.0287,0.0175,0.2154,0.1247,0.0567,0.0595,0.209,0.2929,brooklynpark
2019-09-24,5331580,Hastings,Sentinel-2,0.0251,0.0318,0.0242,0.2326,0.1475,0.0752,0.0814,0.2025,0.2775,hastings
2019-09-24,5344500,Prescott,Sentinel-2,0.0616,0.0907,0.0927,0.2035,0.2107,0.157,0.1103,0.2304,0.2259,prescott
2019-09-24,5378500,Winona,Sentinel-2,0.0276,0.0398,0.0398,0.1562,0.1411,0.0933,0.0601,0.1336,0.1515,winona
2019-09-24,5378500,Winona,Sentinel-2,0.0266,0.0399,0.0404,0.1568,0.1411,0.0935,0.0607,0.1342,0.1517,winona
2019-09-26,5378500,Winona,Landsat-8,0.03727,0.0663375,0.0701049999999999,0.2010875,0.145565,0.1059924999999999,,,,winona
2019-09-27,5331580,Hastings,Sentinel-2,0.0093,0.0151,0.0105,0.139,0.0915,0.04,0.0396,0.1614,0.1875,hastings
2019-09-27,5344500,Prescott,Sentinel-2,0.0462,0.0598,0.047,0.1608,0.0785,0.0454,0.0602,0.1033,0.107,prescott
2019-10-07,5288500,Brooklyn_Park,Sentinel-2,0.01,0.0205,0.0162,0.1908,0.1195,0.0563,0.0696,0.1822,0.2423,brooklynpark
2019-10-07,5331580,Hastings,Sentinel-2,0.0076,0.0183,0.0138,0.1962,0.1191,0.0592,0.0708,0.1994,0.2115,hastings
2019-10-07,5344500,Prescott,Sentinel-2,0.0522,0.0713,0.068,0.2024,0.1763,0.1363,0.1013,0.1723,0.1887,prescott
2019-10-07,5331000,St_Paul,Sentinel-2,0.0608,0.0719,0.0684,0.1654,0.1398,0.0965,0.1102,0.1725,0.1871,stpaul
2019-10-07,5288500,Brooklyn_Park,Sentinel-2,0.0128,0.022,0.0169,0.1907,0.1193,0.0563,0.0701,0.1824,0.2428,brooklynpark
2019-10-09,5288500,Brooklyn_Park,Sentinel-2,0.0148,0.0323,0.0179,0.192,0.1386,0.0715,0.0955,0.1942,0.2565,brooklynpark
2019-10-09,5331580,Hastings,Sentinel-2,0.0195,0.0292,0.0229,0.1964,0.1406,0.0784,0.0735,0.2177,0.2678,hastings
2019-10-09,5344500,Prescott,Sentinel-2,0.0747,0.0979,0.0915,0.2004,0.2051,0.1577,0.1473,0.209,0.25,prescott
2019-10-09,5331000,St_Paul,Sentinel-2,0.065,0.0808,0.0792,0.1714,0.1539,0.1169,0.1207,0.1784,0.2002,stpaul
2019-10-09,5288500,Brooklyn_Park,Sentinel-2,0.0161,0.033,0.0184,0.1922,0.1386,0.0715,0.0957,0.1943,0.2565,brooklynpark
2019-10-09,5378500,Winona,Sentinel-2,0.0217,0.0306,0.0314,0.1399,0.1399,0.0921,0.0655,0.112,0.1503,winona
2019-10-09,5378500,Winona,Sentinel-2,0.0222,0.032,0.0331,0.141,0.1409,0.093,0.0674,0.114,0.152,winona
2019-10-14,5288500,Brooklyn_Park,Sentinel-2,0.0062,0.0112,0.007,0.0447,0.0278,0.0151,0.0227,0.0436,0.0553,brooklynpark
2019-10-14,5331580,Hastings,Sentinel-2,0.0065,0.0231,0.0229,0.2132,0.1426,0.0777,0.0843,0.203,0.2134,hastings
2019-10-14,5344500,Prescott,Sentinel-2,0.0538,0.0844,0.0739,0.1912,0.1742,0.1241,0.1243,0.1825,0.2322,prescott
2019-10-14,5331000,St_Paul,Sentinel-2,0.0632,0.0788,0.0764,0.1914,0.1475,0.1067,0.1337,0.1828,0.1797,stpaul
2019-10-14,5288500,Brooklyn_Park,Sentinel-2,0.0069,0.0114,0.0071,0.0449,0.0278,0.0149,0.0225,0.0436,0.0554,brooklynpark
2019-10-17,5288500,Brooklyn_Park,Sentinel-2,0.0057,0.0318,0.0232,0.1761,0.144,0.0776,0.0946,0.1777,0.2128,brooklynpark
2019-10-17,5331580,Hastings,Sentinel-2,0.0017,0.023,0.0198,0.1734,0.1262,0.0734,0.0676,0.1335,0.197,hastings
2019-10-17,5344500,Prescott,Sentinel-2,0.0394,0.0554,0.064,0.193,0.1799,0.1309,0.1156,0.1632,0.179,prescott
2019-10-17,5331000,St_Paul,Sentinel-2,0.0683,0.0805,0.0745,0.1385,0.1341,0.0994,0.1098,0.1499,0.1613,stpaul
2019-10-17,5288500,Brooklyn_Park,Sentinel-2,0.0089,0.0337,0.024,0.1765,0.1428,0.0772,0.0946,0.1771,0.2117,brooklynpark
2019-10-19,5331000,St_Paul,Sentinel-2,0.0624,0.0894,0.0944,0.2534,0.176,0.1238,0.1557,0.1941,0.2308,stpaul
2019-10-24,5378500,Winona,Sentinel-2,0.0451,0.0504,0.0629,0.1828,0.1549,0.1041,0.1006,0.1253,0.1531,winona
2019-10-24,5378500,Winona,Sentinel-2,0.0421,0.0491,0.0626,0.1829,0.1555,0.1044,0.1005,0.1255,0.153,winona
2019-10-28,5378500,Winona,Landsat-8,0.0620749999999999,0.10998,0.125435,0.252155,0.2132975,0.161735,,,,winona
2019-10-29,5331580,Hastings,Sentinel-2,0.0489,0.0516,0.075,0.1952,0.1919,0.1303,0.1047,0.1471,0.1558,hastings
2019-10-29,5344500,Prescott,Sentinel-2,0.0772,0.088,0.1078,0.2182,0.2072,0.1732,0.1622,0.1945,0.2231,prescott
2019-10-29,5331000,St_Paul,Sentinel-2,0.0982,0.105,0.1142,0.1758,0.1741,0.129,0.1358,0.171,0.1641,stpaul
2019-10-29,5378500,Winona,Sentinel-2,0.034,0.049,0.0637,0.1511,0.1612,0.1151,0.0825,0.1102,0.1385,winona
2019-10-29,5378500,Winona,Sentinel-2,0.0322,0.0486,0.0639,0.1518,0.1617,0.1155,0.0831,0.1105,0.1391,winona
2019-11-03,5378500,Winona,Sentinel-2,0.0882,0.1044,0.1154,0.2026,0.2232,0.1825,0.1431,0.1659,0.1783,winona
2019-11-22,5378500,Winona,Landsat-8,0.04255,0.0510749999999999,0.0584999999999999,0.1260675,0.13968,0.11559,,,,winona
2019-11-22,5378500,Winona,Landsat-8,0.0326499999999999,0.0443099999999999,0.053275,0.1251324999999999,0.1411375,0.115645,,,,winona
2019-11-23,5288500,Brooklyn_Park,Sentinel-2,0.0268,0.0478,0.0626,0.1678,0.2078,0.1457,0.1007,0.1353,0.1494,brooklynpark
2019-11-23,5331580,Hastings,Sentinel-2,0.0,0.0,0.0054,0.0305,0.0338,0.0283,0.0124,0.0257,0.0234,hastings
2019-11-23,5344500,Prescott,Sentinel-2,0.0,0.0216,0.036,0.0616,0.0712,0.0561,0.0536,0.0646,0.064,prescott
2019-11-23,5331000,St_Paul,Sentinel-2,0.055,0.06,0.0709,0.1186,0.1229,0.0964,0.1042,0.1182,0.1214,stpaul
2019-11-23,5288500,Brooklyn_Park,Sentinel-2,0.0344,0.0522,0.0652,0.167,0.2087,0.1462,0.1023,0.1365,0.1506,brooklynpark
2019-11-23,5378500,Winona,Sentinel-2,0.0305,0.0414,0.061,0.1117,0.1505,0.1232,0.0735,0.0815,0.101,winona
2019-11-23,5378500,Winona,Sentinel-2,0.0287,0.041,0.0615,0.1126,0.1513,0.1236,0.0735,0.0819,0.1016,winona
2019-12-03,5288500,Brooklyn_Park,Sentinel-2,0.3432,0.3404,0.3448,0.4132,0.1208,0.102,0.3686,0.3824,0.3697,brooklynpark
2019-12-03,5331580,Hastings,Sentinel-2,0.1567,0.1732,0.2214,0.2461,0.0832,0.0714,0.2542,0.3026,0.2593,hastings
2019-12-03,5344500,Prescott,Sentinel-2,0.2911,0.3332,0.3428,0.3603,0.0821,0.0801,0.5292,0.55,0.4702,prescott
2019-12-03,5331000,St_Paul,Sentinel-2,0.5728,0.5084,0.5524,0.584,0.0994,0.1039,0.5646,0.5882,0.5298,stpaul
2019-12-03,5288500,Brooklyn_Park,Sentinel-2,0.3408,0.3376,0.3424,0.4128,0.1211,0.1019,0.368,0.3827,0.3696,brooklynpark
2019-12-06,5331580,Hastings,Landsat-8,0.0486824999999999,0.13495,0.1572525,0.2140949999999999,0.0604799999999999,0.065815,,,,hastings
2019-12-06,5288500,Brooklyn_Park,Landsat-8,0.339055,0.302865,0.2983825,0.3587174999999999,0.0633675,0.0683449999999999,,,,brooklynpark
2019-12-06,5344500,Prescott,Landsat-8,0.3307775,0.332345,0.32459,0.34175,0.0918025,0.096945,,,,prescott
2019-12-06,5344500,Prescott,Sentinel-2,0.2086,0.2078,0.2352,0.2474,0.0807,0.0773,0.3318,0.3633,0.3556,prescott
2019-12-08,5378500,Winona,Landsat-8,-0.1241,-0.071575,-0.0738025,0.0041874999999999,0.030285,0.0349325,,,,winona
2019-12-11,5288500,Brooklyn_Park,Sentinel-2,0.3195,0.3309,0.354,0.4605,0.1427,0.1289,0.3658,0.3903,0.3959,brooklynpark
2019-12-11,5331580,Hastings,Sentinel-2,0.2806,0.2608,0.2596,0.3064,0.0912,0.0866,0.3286,0.3565,0.3351,hastings
2019-12-11,5344500,Prescott,Sentinel-2,0.538,0.5824,0.6136,0.6468,0.0869,0.0899,0.6076,0.6002,0.5903,prescott
2019-12-11,5288500,Brooklyn_Park,Sentinel-2,0.3216,0.3301,0.3534,0.4589,0.1423,0.1285,0.3649,0.3889,0.3953,brooklynpark
2019-12-15,5331580,Hastings,Landsat-8,0.43096,0.3693325,0.3735675,0.442125,0.0592975,0.0770075,,,,hastings
2019-12-15,5378500,Winona,Landsat-8,0.316835,0.3473325,0.3654825,0.400655,0.0374625,0.0567674999999999,,,,winona
2019-12-21,5331000,St_Paul,Sentinel-2,0.2279,0.2,0.1893,0.2145,0.0528,0.0551,0.2418,0.2244,0.2293,stpaul
2019-12-21,5288500,Brooklyn_Park,Sentinel-2,0.3079,0.3087,0.3291,0.3425,0.099,0.0841,0.3053,0.3094,0.3302,brooklynpark
2019-12-31,5331580,Hastings,Landsat-8,0.3726325,0.2831475,0.2789125,0.3122149999999999,-0.0009550000000000114,0.033145,,,,hastings
2019-12-31,5288500,Brooklyn_Park,Sentinel-2,0.3639,0.3247,0.3343,0.4172,0.0916,0.0844,0.3606,0.3764,0.3844,brooklynpark
2019-12-31,5331580,Hastings,Sentinel-2,0.3924,0.3652,0.3388,0.3564,0.0753,0.0729,0.3564,0.4028,0.3866,hastings
2019-12-31,5331000,St_Paul,Sentinel-2,0.321,0.2745,0.2263,0.2253,0.0291,0.0273,0.2802,0.2747,0.2763,stpaul
2019-12-31,5288500,Brooklyn_Park,Sentinel-2,0.3694,0.3264,0.3376,0.4198,0.0913,0.0841,0.3608,0.3759,0.3834,brooklynpark
2020-01-02,5378500,Winona,Sentinel-2,0.3204,0.2972,0.2976,0.3032,0.218,0.2349,0.3184,0.3163,0.3145,winona
2020-01-10,5331580,Hastings,Sentinel-2,0.2268,0.197,0.1646,0.1686,0.0715,0.0667,0.1986,0.1939,0.1869,hastings
2020-01-10,5344500,Prescott,Sentinel-2,0.2092,0.1968,0.2096,0.22,0.1173,0.1125,0.3188,0.2956,0.3137,prescott
2020-01-16,5331580,Hastings,Landsat-8,0.3233525,0.32888,0.3139475,0.3706525,0.070985,0.0713424999999999,,,,hastings
2020-01-16,5344500,Prescott,Landsat-8,0.3896274999999999,0.3741724999999999,0.4024425,0.4186675,0.0556674999999999,0.06785,,,,prescott
2020-01-16,5378500,Winona,Landsat-8,0.26024,0.2887025,0.29192,0.340045,0.058995,0.06774,,,,winona
2020-01-20,5288500,Brooklyn_Park,Sentinel-2,0.3512,0.3484,0.3483,0.4189,0.1075,0.0987,0.3896,0.391,0.3798,brooklynpark
2020-01-20,5331580,Hastings,Sentinel-2,0.3984,0.3692,0.3828,0.408,0.1092,0.1056,0.4269,0.404,0.4097,hastings
